Psys,Ffuel,Porosity,Dparticle,Alpha,Rflat,Tbed,Decay,Fstruct
213593.75,0.5809375,0.33359375,0.0036275,37.25625,0.88625,444.6875,0.004736875,1.51328125
345755.0,0.6597500000000001,0.368625,0.00361,35.385,1.125,1500.45,0.0066155,0.908875
384170.0,0.7705,0.40975,0.00162,31.65,0.63,554.7,0.009839,1.14425
465095.00000000006,0.82725,0.438625,0.00277,27.915,0.705,983.05,0.0030805,1.605375
492785.0,0.50275,0.317125,0.003006,32.835,1.721,1074.05,0.0081625,1.4338750000000002
174350.0,0.7985,0.45775,0.001604,33.69,1.302,804.3,0.006717,1.36475
396065.0,0.97775,0.396375,0.00483,18.585,1.4329999999999998,1098.75,0.0049355,0.263125
208085.0,0.85725,0.377125,0.004166,26.115,1.475,1122.15,0.0065734999999999,0.623625
386315.0,0.56425,0.289625,0.002758,17.205,1.973,503.35,0.0080154999999999,0.448625
378856.25,0.9784375,0.34890625,0.0046125,43.89375,1.28875,529.1875,0.008324375,1.96390625
409910.0,0.6435,0.37675,0.004028,26.97,0.006,731.5,0.003875,0.40575
124235.0,0.98225,0.380125,0.0041779999999999,44.325,0.533,1542.0500000000002,0.0035285,0.6481250000000001
468605.0,0.7857500000000001,0.340875,0.002674,43.275000000000006,0.129,1262.55,0.0082045,1.062875
406790.0,0.8554999999999999,0.32225,0.004324,29.31,0.122,1404.9,0.006171,1.88625
195605.0,0.80925,0.473125,0.004198,35.535000000000004,0.073,1517.35,0.0039345,1.820625
383975.00000000006,0.95425,0.251375,0.0019779999999999,36.135,1.129,1614.85,0.0070424999999999,0.754875
145685.0,0.95275,0.330375,0.002626,15.465,0.605,1270.35,0.0098355,1.099625
142565.0,0.88775,0.461625,0.003298,15.795,1.6230000000000002,1266.4500000000005,0.0058175,1.047125
261125.0,0.61625,0.358875,0.004138,43.275000000000006,1.877,526.75,0.0083375,0.604375
240455.0,0.71275,0.384125,0.002226,26.055,1.1390000000000002,985.65,0.0096744999999999,1.132875
210815.0,0.90875,0.454875,0.002542,37.455,0.381,1460.15,0.0034025,1.442625
170450.0,0.8734999999999999,0.28725,0.00302,35.730000000000004,1.406,1087.7,0.007725,0.72075
138275.0,0.91675,0.298625,0.002362,29.835,1.749,1452.35,0.0099825,1.316625
133010.0,0.6234999999999999,0.33725,0.0043479999999999,34.95,1.734,796.5,0.005107,0.36025
420245.00000000006,0.6032500000000001,0.485375,0.003506,18.555,1.921,1595.35,0.0048795,1.780375
298418.75,0.9140625,0.32890625,0.0033575,30.88125,1.53625,1686.1875,0.009908125,0.5179687500000001
218810.0,0.8554999999999999,0.27575,0.00474,38.31,1.27,1352.9,0.003217,0.37075
371543.75,0.9109375,0.43953125,0.0023725,17.19375,0.85875,425.1875,0.0091643749999999,1.18734375
347705.0,0.80125,0.300375,0.003018,28.725,1.795,1532.9499999999998,0.0079525,0.261375
246890.0,0.9485,0.34175,0.002164,34.95,0.622,416.9,0.006941,1.05675
481475.00000000006,0.65425,0.398875,0.00363,37.995,1.009,1499.15,0.0039905,1.575625
194581.25,0.5684375,0.39046875,0.0031825,33.65625,0.49875,561.6875,0.005638125,1.15453125
387290.0,0.5825,0.35225,0.002972,18.69,0.294,1605.1,0.003917,1.77425
485570.0,0.8435,0.29625,0.004284,39.69,1.782,1350.3,0.006241,1.41375
474893.75,0.7753125000000001,0.42578125,0.0026925,41.306250000000006,0.69875,1309.1875,0.004308125,1.47609375
468215.00000000006,0.63925,0.358125,0.00363,40.545,1.899,655.45,0.0079525,0.448625
212618.75,0.9390625,0.44796875,0.0034125,15.69375,0.80125,576.3125,0.003555625,0.45671875
157190.0,0.7815000000000001,0.49275,0.003852,20.19,1.638,702.9000000000001,0.007767,0.27625
114095.0,0.67325,0.471875,0.003374,33.345,1.299,400.65,0.0079665,0.341875
213935.0,0.68075,0.472625,0.00341,21.825,0.717,1154.65,0.0066435,0.8003750000000001
137495.0,0.65525,0.334125,0.00289,31.275,0.045,1137.75,0.0073644999999999,0.824875
224465.0,0.97325,0.356875,0.001646,27.765,0.7030000000000001,1484.85,0.0091705,0.903625
206525.0,0.77675,0.341625,0.004018,23.415,0.195,946.65,0.0075325,1.3061249999999998
482060.0,0.939,0.4735,0.002256,23.82,1.332,1120.2,0.00433,0.6175
311825.0,0.54925,0.387375,0.002426,30.435,1.937,1340.5500000000002,0.0042565,0.361125
292130.0,0.8545,0.33125,0.002476,44.43,1.622,1558.3,0.007571,1.65525
480695.00000000006,0.92425,0.289125,0.00313,15.375,0.557,1336.65,0.0095415,0.670875
345950.0,0.9025,0.33275,0.0049,26.61,1.678,546.9,0.004029,1.73225
457685.0,0.70975,0.358875,0.002038,29.625,1.855,1549.85,0.0047045,1.237875
271850.0,0.6325000000000001,0.36075,0.0033239999999999,17.91,1.882,1191.6999999999998,0.006717,0.34625
223685.0,0.86025,0.431625,0.00497,35.445,1.149,1066.25,0.0096605,1.612375
205940.0,0.943,0.4585,0.004944,37.98,0.964,1692.2,0.00447,1.3595
234995.0,0.85325,0.445375,0.002502,36.435,0.465,806.25,0.0077285,1.199375
244306.25,0.5328125,0.49203125,0.0022425,37.66875,0.20875,569.8125,0.004491875,0.33203125
357406.25,0.6653125,0.45296875,0.0022775,28.48125,0.73375,431.6875,0.004693125,1.30546875
468410.0,0.7615000000000001,0.38525,0.0017079999999999,37.95,0.67,835.5,0.003735,1.63425
486545.0,0.63575,0.376875,0.00295,25.515,1.3290000000000002,1400.35,0.0063915,0.674375
208865.0,0.67825,0.465375,0.003346,24.285,1.6470000000000002,1629.15,0.0038995,1.545875
332543.75,0.8834375,0.30984375,0.0027875,32.75625,0.34125,1554.5625,0.009768125,1.88953125
460025.0,0.89525,0.490875,0.003542,40.995000000000005,0.467,504.65,0.0046835,1.710375
479330.0,0.6275,0.31725,0.001724,19.65,0.622,409.1,0.007081,1.30875
173375.0,0.53325,0.275125,0.004938,18.615,0.097,869.95,0.0044385,0.8003750000000001
161285.0,0.51525,0.390625,0.004626,37.395,1.0750000000000002,1348.35,0.0072595,1.540625
280868.75,0.5215625,0.49640625,0.0033475,27.80625,1.39125,573.0625,0.007029375,0.61203125
462365.0,0.55575,0.409625,0.002466,44.925,0.745,1181.9499999999998,0.0056565,1.692875
135935.0,0.62025,0.468625,0.004242,30.795,0.937,1430.25,0.0031785,0.880875
459293.75,0.9665625,0.48796875,0.0021425,29.86875,0.18375,1348.1875,0.004133125,0.26859375
210035.0,0.68475,0.478625,0.004078,42.525,1.291,1565.45,0.0047535,1.593125
423365.00000000006,0.91525,0.396375,0.00199,35.925,1.771,628.15,0.0064685,1.449625
364085.0,0.84125,0.301375,0.001222,24.135,1.881,752.95,0.0093175,0.733875
431165.00000000006,0.57675,0.447125,0.0039939999999999,28.035,0.755,1648.65,0.0042845,1.402375
265415.0,0.72775,0.384125,0.004306,21.915,1.601,1256.0500000000002,0.0069655,1.103125
256981.25,0.7390625,0.42921875,0.0019125,23.38125,1.56875,603.9375,0.009094375,0.77609375
291155.0,0.58075,0.290625,0.004794,43.455000000000005,0.985,648.95,0.0090585,1.558125
409715.0,0.64825,0.499125,0.00487,35.955000000000005,0.035,1230.0500000000002,0.0091425,1.269375
329570.0,0.5515,0.39525,0.001484,16.65,0.398,1121.5,0.008775,1.07775
444181.25,0.7721875,0.45796875,0.0016525,32.94375,0.07375,1023.1875,0.008884375,0.71046875
164990.0,0.9195,0.30925,0.004796,16.35,1.01,453.3,0.008915,1.64825
330155.0,0.82825,0.435125,0.0021539999999999,37.725,0.219,563.15,0.0068955,0.7146250000000001
218615.0,0.60875,0.386875,0.004282,42.165,0.649,1587.55,0.0061115,1.908125
356675.0,0.57825,0.321875,0.0048059999999999,17.055,1.925,457.85,0.0087505,0.7093750000000001
384950.0,0.9365,0.48275,0.00314,24.15,0.946,1537.5,0.009965,0.58775
198530.0,0.8375,0.37925,0.00394,29.19,1.882,1688.3,0.005163,1.15825
499805.0,0.68475,0.451625,0.004254,28.335,0.705,643.75,0.0069935,1.502125
264245.0,0.7202500000000001,0.448625,0.001914,26.295,0.237,565.75,0.0086525,1.979875
139835.0,0.65325,0.343125,0.001682,37.215,1.705,1639.55,0.0091145,1.374375
226415.0,0.74475,0.478375,0.004962,30.135,1.0550000000000002,550.15,0.0077425,0.551875
126185.0,0.80175,0.427875,0.003362,20.445,0.391,550.15,0.0055515,1.6106250000000002
129110.0,0.9545,0.40075,0.001388,22.23,0.894,1173.5,0.009027,1.65175
427850.0,0.6635,0.39425,0.003532,33.09,0.378,606.7,0.009559,1.13725
451055.0,0.90375,0.461125,0.00321,15.975,0.853,1358.75,0.0050055,1.4723750000000002
494393.75,0.7234375,0.35796875,0.0036675,28.21875,1.56375,683.5625,0.003056875,1.02328125
433505.00000000006,0.5902499999999999,0.333375,0.004454,39.255,1.4169999999999998,1421.15,0.0066015,1.986875
396065.0,0.88075,0.459625,0.001574,33.885,1.5510000000000002,1473.15,0.0035215,1.682375
208475.0,0.51675,0.475875,0.003894,19.395,0.497,515.05,0.0044035,1.279875
270290.0,0.5025,0.43625,0.004676,27.09,1.422,1482.9,0.006605,0.66125
228950.0,0.8395,0.25175,0.001908,28.950000000000003,1.658,1267.1,0.009923,0.53175
417905.00000000006,0.92275,0.480875,0.00349,18.765,1.719,1010.35,0.0055864999999999,1.3533750000000002
494345.0,0.97025,0.406875,0.002298,16.665,1.153,1638.2500000000002,0.0035145,1.2291250000000002
182735.0,0.76625,0.453625,0.004702,36.285,1.011,957.05,0.0042355,0.7426250000000001
420245.00000000006,0.89975,0.484625,0.004818,40.095,0.863,535.85,0.0046275,0.954375
219443.75,0.8696875,0.34859375,0.0049025,19.48125,0.95875,1263.6875,0.003380625,0.74109375
300710.0,0.5585,0.41725,0.004956,22.95,0.398,442.9,0.008355,0.82575
408155.0,0.83175,0.412125,0.00191,29.145000000000003,1.509,1295.0500000000002,0.0034795,1.593125
333470.0,0.7945,0.47025,0.00122,40.29,0.77,1012.3,0.007683,0.92725
265025.0,0.79575,0.384625,0.003534,37.785,0.855,1250.85,0.0064195,1.1871250000000002
242210.0,0.5835,0.46925,0.00322,19.77,0.882,892.7,0.006703,0.49675
134570.0,0.9515,0.37375,0.002892,34.650000000000006,1.582,721.1,0.004491,1.00075
340685.0,0.59175,0.251875,0.00423,22.545,1.997,583.95,0.0085125,1.8993750000000005
494735.0,0.60775,0.419375,0.003162,41.355,0.559,528.05,0.0071965,1.5966250000000002
481231.25,0.5446875,0.41234375,0.0034975,32.68125,0.75875,1294.5625,0.005708125,1.38421875
249035.0,0.67025,0.413875,0.001602,25.665,0.379,1055.85,0.0039765,1.887125
348095.0,0.76275,0.403875,0.003802,21.165,0.331,1569.35,0.0075675,0.564125
323135.0,0.80125,0.300375,0.0030499999999999,15.315,1.049,1635.65,0.0086035,0.553625
367595.0,0.82775,0.446375,0.004014,32.025000000000006,1.929,1193.65,0.0063774999999999,1.185375
223685.0,0.87525,0.482625,0.001214,34.545,0.941,1369.15,0.0094575,0.6288750000000001
461585.0,0.7132499999999999,0.402875,0.001926,43.815,0.783,612.55,0.0090935,0.924625
470555.00000000006,0.7877500000000001,0.440875,0.004614,39.405,0.6930000000000001,983.05,0.0050755,0.4101249999999999
221735.0,0.99975,0.391875,0.004522,28.095,1.3410000000000002,417.55,0.0055585,1.7051250000000002
331715.0,0.50825,0.426625,0.004714,35.955000000000005,1.3850000000000002,1062.35,0.0035775,0.334875
428435.0,0.76075,0.286125,0.00495,37.245000000000005,0.191,882.95,0.0092055,1.244875
349265.0,0.94125,0.469125,0.00357,32.775000000000006,1.005,1317.15,0.0052995,1.780375
298565.0,0.51025,0.314625,0.0045579999999999,33.855000000000004,0.375,1461.45,0.0068255,0.438125
375395.00000000006,0.70175,0.267125,0.001366,38.025000000000006,0.193,1659.05,0.0035775,0.4433749999999999
259565.0,0.95325,0.427875,0.003266,37.755,1.0750000000000002,823.1500000000001,0.0057965,0.462625
495515.0,0.71175,0.430875,0.003962,34.275000000000006,0.797,457.85,0.0031365,1.498625
466850.0,0.8645,0.31125,0.001564,28.17,0.666,1480.3000000000002,0.009727,1.4592500000000002
248645.0,0.51625,0.462875,0.001862,19.005,1.585,671.05,0.0093315,1.1311250000000002
281843.75,0.5615625,0.30421875,0.0011925,18.46875,1.49125,1582.1875,0.004570625,0.81546875
421415.0,0.95875,0.317625,0.00127,44.355,0.299,1375.65,0.0048655,0.364625
133205.0,0.61925,0.335875,0.003018,26.865,0.739,940.15,0.0035565,1.836375
484595.0,0.99025,0.344875,0.0033499999999999,20.895,0.079,707.45,0.0097165,1.6806250000000005
418685.00000000006,0.66625,0.372875,0.00255,42.915000000000006,1.5990000000000002,409.75,0.0088484999999999,1.3901249999999998
393481.25,0.8290625,0.41734375,0.0025575,18.09375,0.7987500000000001,995.5625,0.006329375,1.89171875
182735.0,0.96775,0.311875,0.002966,20.565,1.3810000000000002,1206.65,0.0081975,1.425125
123893.75,0.9653125,0.43015625,0.0028725,38.19375,0.10125,915.9375,0.007300625,1.99453125
155825.0,0.93125,0.404875,0.001694,24.135,0.331,647.65,0.0055095,1.118875
131693.75,0.7271875,0.32734375,0.0036575,25.25625,1.44125,659.1875,0.008359375,1.79328125
474845.0,0.75825,0.385125,0.002278,44.685,1.681,633.35,0.0050685,0.791625
481085.0,0.90125,0.452125,0.00251,16.635,0.8150000000000001,1033.75,0.0095695,0.380375
395675.0,0.97675,0.432375,0.00249,16.785,1.629,464.35,0.0058525,0.429375
459245.0,0.73975,0.269125,0.003902,26.805,0.559,561.85,0.0079805,0.704125
111170.0,0.5255,0.4277499999999999,0.004356,26.97,1.606,1150.1,0.005037,1.32975
282770.0,0.8585,0.41175,0.0033,19.65,1.222,1095.5,0.003315,1.95975
497465.0,0.7877500000000001,0.265125,0.003426,20.085,1.265,1287.25,0.0092475,1.838125
348875.0,0.71575,0.326625,0.003726,40.845,1.761,1228.75,0.0096185,1.4338750000000002
240845.0,0.51625,0.381625,0.002554,28.215,1.039,1248.25,0.0080714999999999,0.982375
455345.0,0.98425,0.432625,0.003302,42.945,0.981,589.15,0.0071965,0.336625
279406.25,0.7821875,0.37984375,0.0045525,43.81875,1.51875,1413.1875,0.007519375,1.32296875
488885.0,0.68375,0.370875,0.00371,18.525,1.6270000000000002,1392.5500000000002,0.0088555,0.961375
430970.0,0.6285000000000001,0.27275,0.004556,37.95,1.438,1118.9,0.005485,0.90625
379490.0,0.6575,0.47525,0.001532,28.950000000000003,1.378,598.9,0.003819,1.24575
121310.0,0.5755,0.28425,0.001924,24.75,1.798,1399.7,0.006899,0.40575
368375.0,0.57325,0.440375,0.002958,33.465,1.205,646.35,0.0063985,1.418125
183905.0,0.90325,0.401875,0.003126,17.655,1.113,1551.15,0.0080015,0.340125
402305.0,0.81825,0.469625,0.003982,21.225,0.129,1419.85,0.0075535,0.7286250000000001
312068.75,0.8315625,0.40765625,0.0036625,41.90625,0.59375,813.5625,0.009514375,1.61390625
114143.75,0.9259375,0.48734375,0.0036325,41.64375,1.75125,1593.5625,0.007379375,1.82609375
450275.0,0.95475,0.444875,0.004594,32.80499999999999,0.887,1387.35,0.0098355,1.2116250000000002
337955.0,0.66825,0.254875,0.0033659999999999,18.345,1.001,585.25,0.0094225,0.877375
492980.0,0.671,0.2925,0.004464,32.58,0.884,1624.6,0.0059819999999999,1.1075
344585.0,0.92275,0.360375,0.004774,24.525,1.299,1224.85,0.0054745,1.064625
341855.0,0.7172499999999999,0.494625,0.002906,35.295,0.491,1146.85,0.0036685,1.880125
264245.0,0.99325,0.375375,0.004018,38.685,0.233,667.1500000000001,0.0060345,0.8003750000000001
217835.0,0.77325,0.399875,0.004866,34.155,0.459,1072.75,0.0075115,1.780375
164990.0,0.9195,0.30925,0.004796,16.35,1.01,453.3,0.008915,1.64825
351020.0,0.661,0.4255,0.00208,34.379999999999995,0.092,1213.8,0.004022,1.9195
401135.0,0.75325,0.381125,0.002014,37.755,1.725,1644.75,0.0086245,0.597375
142565.0,0.53725,0.388375,0.00397,34.785,1.245,1453.65,0.0086805,1.463625
321575.0,0.57725,0.340625,0.001766,20.745,0.985,1006.45,0.0098845,0.7146250000000001
209450.0,0.8165,0.4307499999999999,0.003764,40.83,1.086,1644.1,0.008257,1.44175
433505.00000000006,0.76075,0.463875,0.002366,28.995,1.019,758.1500000000001,0.0050335,1.166125
448081.25,0.6090625000000001,0.28265625,0.0029875,31.18125,0.47125,1057.3125,0.009015625,0.6929687500000001
279650.0,0.7735000000000001,0.44375,0.003004,38.370000000000005,0.15,1599.9,0.008131,0.92025
496295.0,0.91525,0.288125,0.00197,18.975,0.775,401.95,0.0079945,0.8476250000000001
453005.0,0.92525,0.413375,0.00113,34.065,0.135,474.75,0.0053345,1.302625
493955.0,0.50925,0.406875,0.001982,29.865,0.507,858.25,0.0041795,0.651625
480890.0,0.5175,0.29875,0.004836,22.11,1.966,884.9,0.008943,1.30175
188195.0,0.74375,0.291625,0.004906,21.615,0.421,1032.4499999999998,0.0039975,0.509875
466265.0,0.78725,0.460875,0.002126,31.815,0.843,435.75,0.0060765,1.1976250000000002
319625.0,0.6697500000000001,0.348125,0.0038659999999999,25.305,1.759,481.25,0.0039695,1.290375
239090.0,0.5245,0.49775,0.003804,21.15,1.834,1324.3,0.006325,0.57375
320990.0,0.5615,0.45925,0.003428,26.97,1.158,934.3,0.004127,1.20375
376175.00000000006,0.85975,0.259625,0.003054,16.935,1.1749999999999998,508.55,0.0044525,0.8861249999999999
166793.75,0.9840625,0.30078125,0.0046025,42.99375,1.41125,621.8125,0.006154375,1.49796875
146855.0,0.95225,0.451375,0.002978,38.775,1.8010000000000002,1483.55,0.0094505,0.893125
304025.0,0.58625,0.358875,0.002938,28.575000000000003,0.425,1102.65,0.0038505,0.8283750000000001
232606.25,0.6809375,0.35671875,0.0047325,37.81875,1.53125,951.6875,0.009138125,1.15234375
289156.25,0.5090625,0.38515625,0.0030225,31.93125,0.81375,872.0625,0.005008125,0.36046875
298955.0,0.89825,0.409125,0.001638,42.915000000000006,0.931,594.35,0.0092195,1.026125
187025.0,0.82675,0.434625,0.002626,20.835,0.811,832.25,0.0065875,1.1626250000000002
423365.00000000006,0.68275,0.319875,0.00321,29.295,0.669,836.1500000000001,0.0040745,0.380375
413468.75,0.5484375,0.25234375,0.0029224999999999,32.15625,0.51125,694.9375,0.009155625,0.8679687500000001
221735.0,0.84175,0.362375,0.004822,21.825,1.953,1464.05,0.0079525,0.786375
466850.0,0.5665,0.30175,0.00462,28.71,0.282,588.5,0.004547,1.84775
292568.75,0.8878125,0.46453125,0.0048775,44.04375,1.11625,1692.6875,0.009260625,1.85890625
433895.0,0.83325,0.366875,0.002186,21.975,1.427,535.85,0.0076095,0.907125
371495.0,0.88225,0.411875,0.004586,28.995,1.273,465.65,0.0093875,0.299875
338930.0,0.5735,0.39225,0.0014759999999999,15.03,0.082,1308.7,0.003651,1.42425
232655.0,0.52725,0.354125,0.003926,28.035,1.5790000000000002,573.55,0.0048235,1.4373750000000003
349070.0,0.5605,0.32525,0.002852,21.69,1.982,926.5,0.005051,1.79175
195995.0,0.54425,0.403625,0.002842,22.995,0.727,1269.0500000000002,0.0033115,1.673625
331910.0,0.7885,0.42925,0.004204,44.55,0.954,996.7,0.007893,0.73475
484985.0,0.68775,0.308875,0.003798,19.905,1.415,613.85,0.0059435,1.6386250000000002
257810.0,0.5405,0.36625,0.001628,22.77,1.01,918.7,0.007389,0.56675
398795.0,0.66825,0.471625,0.002318,39.675,1.041,1384.75,0.0095485,0.553625
173570.0,0.8905000000000001,0.36375,0.00274,21.03,0.242,624.9,0.003357,0.41975
257225.0,0.67225,0.450625,0.001926,34.335,1.255,749.05,0.0090725,0.907125
498245.0,0.89425,0.496625,0.002258,44.385000000000005,0.865,1248.25,0.0065665,0.319125
481085.0,0.99525,0.452875,0.00297,27.855,1.6310000000000002,643.75,0.0059085,0.996375
296615.0,0.77225,0.289875,0.003482,19.455,1.875,1586.2500000000002,0.0086875,1.6526250000000002
352190.0,0.5425,0.41175,0.00358,44.13,1.382,1144.9,0.008187,1.86525
422195.0,0.80575,0.367875,0.002086,20.655,0.845,863.45,0.0054465,0.7793749999999999
374810.0,0.7315,0.32325,0.003908,28.83,1.43,1046.1,0.007375,0.65425
476405.0,0.61625,0.457125,0.00421,42.885,0.277,1423.75,0.0051175,1.626375
301295.0,0.64325,0.406625,0.002222,40.875,0.207,1646.0500000000002,0.0088764999999999,0.772375
376565.0,0.87325,0.363375,0.004834,15.825,1.5910000000000002,1686.35,0.0086805,0.270125
164405.0,0.71475,0.449125,0.0039939999999999,29.055,1.407,491.65,0.0071475,1.929125
172985.0,0.90875,0.336875,0.00121,29.475,1.933,1564.15,0.0054115,0.980625
145490.0,0.9565,0.36775,0.004716,34.05,0.038,853.7,0.008775,1.78125
326450.0,0.8235,0.49175,0.002556,30.15,1.694,1311.3000000000002,0.0088729999999999,0.49325
257030.0,0.8795,0.34125,0.002276,27.21,1.818,515.7,0.008005,0.33925
277505.0,0.79875,0.479375,0.00321,32.745,0.629,1122.15,0.0062095,1.895875
359990.0,0.7215,0.4932499999999999,0.002964,38.19,0.49,637.9,0.004379,0.97275
154265.0,0.73675,0.433375,0.002894,33.584999999999994,1.633,1630.45,0.0062375,1.314875
156995.0,0.93725,0.283625,0.003934,22.665,0.603,1617.45,0.0057825,0.789875
415565.00000000006,0.86325,0.341125,0.003814,33.584999999999994,1.311,1323.65,0.0039625,0.571125
301490.0,0.7495,0.26425,0.004724,30.87,1.73,918.7,0.007053,1.66575
383731.25,0.8746875000000001,0.29203125,0.0016375,36.24375,1.13125,1414.8125,0.008753125,1.29453125
339515.0,0.60475,0.435875,0.00465,17.805,1.173,1565.45,0.0038155,1.064625
195068.75,0.8534375000000001,0.43140625,0.0037775,42.35625,1.84875,667.3125,0.006005625,1.45859375
240065.0,0.52675,0.439125,0.004694,39.255,0.753,1162.45,0.0072524999999999,0.525625
349850.0,0.7975,0.45175,0.002892,23.79,1.802,1547.9,0.003875,0.37775
290765.0,0.53825,0.352875,0.00389,26.985,1.169,1508.25,0.0078405,0.784625
378125.0,0.96525,0.366125,0.002682,30.165000000000003,1.227,908.95,0.0067065,0.354125
467825.0,0.60675,0.331875,0.003346,41.415000000000006,1.451,964.85,0.0058315,1.614125
313580.0,0.889,0.3235,0.0048319999999999,24.06,1.86,475.4,0.003518,1.0865
164015.0,0.66625,0.495375,0.002162,30.075,1.025,1469.25,0.0060975,0.900125
437405.0,0.92275,0.437375,0.003186,34.995000000000005,1.915,739.95,0.0070985,1.204625
195410.0,0.7105,0.47125,0.004092,37.23,0.742,1181.3,0.004281,0.99725
323330.0,0.8305,0.47875,0.003724,43.290000000000006,0.674,747.1,0.005065,1.50825
309095.0,0.76975,0.334875,0.001346,24.915,1.787,828.35,0.0031295,1.752375
342050.0,0.8865000000000001,0.28525,0.003092,27.87,0.75,1339.9,0.007711,0.93075
135935.0,0.57025,0.307125,0.001894,16.845,0.311,1566.75,0.0085965,0.394375
399575.0,0.75875,0.422875,0.001986,25.845,1.6590000000000005,1417.25,0.0060555,0.261375
325865.0,0.81175,0.395875,0.00437,18.285,1.601,541.05,0.0080365,1.5283749999999998
230510.0,0.5335,0.34375,0.001228,22.29,0.762,1651.9,0.006045,0.58075
405425.0,0.72775,0.362625,0.003402,16.455,1.483,1560.25,0.0039625,1.741875
300710.0,0.6085,0.43825,0.004996,29.55,1.99,752.3,0.009265,0.61225
321965.0,0.78225,0.472625,0.003678,37.875,0.587,771.1500000000001,0.0077005,1.148625
408155.0,0.53175,0.366125,0.001626,29.265,0.629,425.35,0.0066435,1.216875
150950.0,0.8395,0.46925,0.00426,17.85,1.918,549.5,0.005849,0.44075
143345.0,0.79575,0.384625,0.004934,20.835,1.455,1025.9499999999998,0.0030385,0.390875
386705.0,0.89125,0.446375,0.0039299999999999,32.08500000000001,0.953,1187.15,0.0075604999999999,0.684875
465290.0,0.6955,0.42025,0.002044,16.53,0.534,1241.1,0.005345,1.26325
279065.0,0.7837500000000001,0.473875,0.00369,43.755,0.343,915.45,0.0079315,1.108375
422390.0,0.7695000000000001,0.27525,0.003084,17.37,0.862,424.7,0.003805,0.81525
278870.0,0.6225,0.28025,0.002476,27.51,1.066,643.1,0.005233,1.38575
146270.0,0.9245,0.29825,0.003364,29.49,1.822,931.7,0.008551,1.01825
290765.0,0.83175,0.453375,0.003538,34.004999999999995,0.321,1072.75,0.0033675,1.477625
458465.0,0.56525,0.335625,0.00401,35.655,0.771,858.25,0.0095765,1.216875
456710.0,0.9235,0.35475,0.001284,40.35,0.99,1451.7,0.007907,0.35325
162650.0,0.9785,0.47775,0.003924,41.73,1.402,650.9,0.009517,1.83725
200870.0,0.5985,0.42725,0.003548,30.15,0.562,437.7,0.005765,0.71375
498635.0,0.52275,0.259125,0.002642,16.605,1.3210000000000002,570.95,0.0061045,0.464375
306170.0,0.9885,0.32675,0.004332,39.33,1.318,692.5,0.005177,1.17925
397235.0,0.99775,0.394875,0.003202,16.305,0.723,642.45,0.0046485,1.164375
142370.0,0.5695,0.40825,0.004436,40.05,0.658,1293.1,0.005625,1.30875
316310.0,0.6205,0.46075,0.004316,32.55,0.806,1592.1,0.006479,1.32975
280235.0,0.91025,0.275875,0.00243,20.175,0.559,477.35,0.0050265,0.322625
144710.0,0.9775,0.35775,0.0029319999999999,18.45,1.662,1230.7,0.009797,1.23175
157775.0,0.87025,0.451375,0.003274,27.915,0.205,1669.4499999999998,0.0082675,1.922125
122090.0,0.8135,0.43325,0.004732,39.21,0.358,1698.7,0.004421,1.0357500000000002
480110.0,0.8694999999999999,0.36525,0.00314,39.870000000000005,0.6980000000000001,879.7,0.009979,1.98775
191705.0,0.58375,0.268125,0.00415,26.415,1.261,1023.35,0.0096465,1.502125
324890.0,0.7635000000000001,0.41325,0.002196,22.65,1.174,1589.5,0.0088449999999999,1.94575
262685.0,0.75825,0.408875,0.002994,24.255,0.731,400.65,0.0058595,0.600875
351605.0,0.69375,0.344875,0.00249,39.495000000000005,1.201,1695.4499999999998,0.0046695,0.438125
326206.25,0.6215625,0.28703125,0.0010075,41.71875,0.92875,1505.8125,0.006863125,1.07796875
273605.0,0.54075,0.430375,0.003434,30.825000000000003,0.743,594.35,0.0043195,0.893125
364865.0,0.51275,0.330875,0.004934,15.225,0.419,447.45,0.0066645,0.735625
473285.0,0.91075,0.413375,0.001702,15.465,1.4129999999999998,1270.35,0.0076725,1.498625
253325.0,0.77075,0.311375,0.002322,20.865,0.485,455.25,0.0077775,0.980625
360575.0,0.56475,0.454125,0.002306,24.495,0.441,967.45,0.0084705,1.6001250000000002
325085.0,0.65125,0.442125,0.001378,33.375,1.869,1171.5499999999995,0.0033535,0.487125
372275.00000000006,0.51625,0.396875,0.003474,43.395,0.143,1313.25,0.0074695,0.579875
123260.0,0.625,0.3505,0.002048,31.02,1.98,662.6,0.007746,0.9605
334055.0,0.74025,0.488625,0.003498,17.475,1.3450000000000002,864.75,0.0041165,1.675375
328790.0,0.7095,0.35925,0.004828,41.25,0.326,965.5,0.007235,0.78025
259565.0,0.69475,0.305875,0.00293,17.295,0.765,1620.0500000000002,0.0077495,0.900125
398795.0,0.56275,0.363125,0.001446,37.995,0.281,1204.0500000000002,0.0070915,1.0313750000000002
282770.0,0.8465,0.4357499999999999,0.004396,39.03,0.654,775.7,0.005905,0.95525
184295.0,0.53375,0.442625,0.004494,25.575,1.817,411.05,0.0063425,0.908875
224270.0,0.6655,0.32475,0.003348,36.93,0.93,601.5,0.008019,0.7452500000000001
282770.0,0.5725,0.29925,0.002084,25.83,0.09,671.7,0.004449,0.53175
406205.0,0.62675,0.256125,0.0035099999999999,29.055,1.279,1335.35,0.0093595,1.456625
